incident_id,year,state,deaths,injuries
1802286,2020,Arizona,1,0
1799548,2020,Ohio,1,0
1799465,2020,Louisiana,1,0
1796958,2020,Texas,1,1
1797170,2020,North Carolina,1,0
1796458,2020,Tennessee,1,0
1794843,2020,Michigan,1,0
1795792,2020,Ohio,1,0
1794861,2020,Michigan,1,1
1794400,2020,North Carolina,1,0
1801318,2020,Michigan,1,0
1795177,2020,Illinois,1,0
1811676,2020,Louisiana,1,0
1717210,2020,Georgia,1,0
1802901,2020,Illinois,1,1
1805319,2020,Arizona,1,0
1725791,2020,North Carolina,1,0
1725006,2020,District of Columbia,1,0
2077362,2020,Virginia,1,0
1758600,2020,Ohio,1,0
1822677,2020,Michigan,1,0
1759908,2020,New York,1,0
1810626,2020,New York,1,0
1811358,2020,Oklahoma,1,0
1807377,2020,Michigan,1,0
1806677,2020,North Carolina,1,1
1807948,2020,Georgia,1,0
1807157,2020,Texas,1,0
1808464,2020,Arizona,1,0
1808927,2020,Indiana,1,0
1808002,2020,South Carolina,1,0
1804725,2020,North Carolina,1,0
1719472,2020,Ohio,1,0
1718645,2020,West Virginia,1,1
1719224,2020,Alabama,1,2
1739774,2020,Texas,1,0
1740287,2020,Georgia,1,0
1738740,2020,South Carolina,1,4
1741056,2020,North Carolina,1,0
1737445,2020,Texas,1,0
1748086,2020,Ohio,1,0
1742862,2020,Colorado,1,0
1747425,2020,Tennessee,1,0
1755718,2020,Michigan,1,0
1754541,2020,Hawaii,1,0
1760038,2020,Texas,1,0
1758589,2020,Ohio,1,0
1739047,2020,Florida,1,0
1757373,2020,Connecticut,1,0
1757366,2020,Kansas,1,0
1797403,2020,Nevada,1,0
1756688,2020,Kansas,1,0
1740578,2020,Texas,1,1
1743086,2020,Texas,1,0
1602038,2020,Wisconsin,1,0
1746886,2020,California,1,1
1743207,2020,South Carolina,1,0
1742859,2020,Michigan,1,0
1742807,2020,Tennessee,1,0
1744092,2020,Nebraska,1,0
1745717,2020,New York,1,0
1745464,2020,Wisconsin,1,0
1746308,2020,South Carolina,1,0
1746495,2020,Florida,1,0
1742896,2020,Utah,1,0
1750067,2020,Wisconsin,1,0
1739313,2020,Louisiana,1,0
1740188,2020,Florida,1,0
1742026,2020,Wisconsin,1,0
1742213,2020,Illinois,1,0
1813520,2020,Texas,1,0
1755748,2020,California,1,0
1756742,2020,Texas,1,0
1716187,2020,Ohio,1,0
1735515,2020,Georgia,1,0
1723513,2020,Tennessee,1,0
1722608,2020,Florida,1,0
1721676,2020,Minnesota,1,0
1722444,2020,Illinois,1,0
1722620,2020,Georgia,1,0
1721372,2020,West Virginia,1,0
1721720,2020,Florida,1,0
1719922,2020,Virginia,1,0
2199292,2020,Missouri,1,0
1719521,2020,Texas,1,0
1719070,2020,Florida,1,0
1718981,2020,Illinois,1,0
1723897,2020,Alabama,1,3
1736410,2020,Alabama,1,0
1955245,2020,Texas,1,0
1754391,2020,Texas,1,1
1748936,2020,Tennessee,1,0
1754120,2020,Arkansas,1,0
1754650,2020,Iowa,1,0
1754736,2020,Missouri,1,0
1747443,2020,Arizona,1,0
1754272,2020,New York,1,0
1753306,2020,Texas,1,0
1755752,2020,Florida,1,0
1752497,2020,Florida,1,0
1752659,2020,Missouri,1,2
1752828,2020,Pennsylvania,1,0
1752464,2020,Maryland,1,0
1751653,2020,Illinois,1,0
1751677,2020,Illinois,1,0
1752449,2020,Maryland,1,0
1750109,2020,Indiana,1,0
1748401,2020,Georgia,1,0
1815722,2020,Michigan,1,0
1737194,2020,Colorado,1,0
1830752,2020,Kentucky,1,0
1629261,2020,Florida,1,0
1629234,2020,Florida,1,1
1672810,2020,Florida,1,0
1627699,2020,Tennessee,1,0
1628048,2020,Texas,1,0
1627025,2020,Arizona,1,0
1626860,2020,Florida,1,0
1625658,2020,Arkansas,1,0
1626163,2020,Iowa,1,0
1625892,2020,Florida,1,0
1622731,2020,Tennessee,1,0
1623513,2020,Ohio,1,0
1669567,2020,Texas,1,0
1623097,2020,Kentucky,1,0
1624470,2020,Georgia,2,0
1629795,2020,Alabama,1,0
1622792,2020,Oklahoma,1,0
1629042,2020,Illinois,1,4
1630393,2020,Pennsylvania,1,0
1779307,2020,Indiana,1,0
1779064,2020,Virginia,1,0
1778536,2020,Indiana,1,0
1778724,2020,Indiana,1,0
1777178,2020,Texas,1,0
1777290,2020,Michigan,1,0
1783877,2020,California,1,0
1774108,2020,Pennsylvania,1,0
1781500,2020,Florida,1,0
1711272,2020,Michigan,1,3
1658888,2020,Illinois,1,0
1709255,2020,Mississippi,1,0
1631568,2020,Mississippi,1,0
1631336,2020,West Virginia,1,0
1630676,2020,Missouri,1,0
1630175,2020,Texas,1,0
1778571,2020,Illinois,1,5
1622324,2020,California,1,0
1632100,2020,New Mexico,1,0
1639222,2020,Tennessee,1,0
1636763,2020,North Carolina,1,0
1635786,2020,Washington,1,0
1634779,2020,South Carolina,1,0
1634921,2020,Pennsylvania,1,0
1634139,2020,New York,2,0
1633866,2020,Alabama,1,0
1632459,2020,Kansas,1,0
1633167,2020,Virginia,1,0
1640042,2020,Kentucky,1,0
1620904,2020,Florida,1,0
1622113,2020,Ohio,1,0
1620073,2020,New York,1,0
1604228,2020,Texas,1,0
1841970,2020,Florida,1,0
1639651,2020,Utah,1,0
1623353,2020,Virginia,1,0
1639849,2020,Florida,1,1
1621936,2020,Georgia,1,1
1632254,2020,South Carolina,1,0
1662940,2020,Mississippi,1,0
1632058,2020,Texas,1,0
1648909,2020,Illinois,1,0
1647254,2020,Michigan,1,0
1647218,2020,Florida,1,0
1646415,2020,Indiana,1,0
1646390,2020,Tennessee,1,0
1645583,2020,Illinois,1,0
1643923,2020,Georgia,1,0
1643616,2020,Texas,1,0
1642768,2020,New Mexico,1,0
1641895,2020,Missouri,1,0
1641069,2020,Kentucky,1,0
1641339,2020,Washington,1,0
1649210,2020,Nebraska,1,0
1785041,2020,Arizona,1,0
1637133,2020,Pennsylvania,1,0
1782608,2020,Michigan,1,0
1819464,2020,Oregon,1,0
1820119,2020,California,1,0
1816607,2020,Illinois,1,0
1817371,2020,Illinois,1,0
1816975,2020,Texas,1,0
1824813,2020,Tennessee,1,0
1760345,2020,South Carolina,1,0
1792771,2020,Texas,1,0
1855063,2020,Missouri,1,1
1772364,2020,Florida,1,0
1775315,2020,Wisconsin,1,0
1771427,2020,Florida,1,2
1772221,2020,New Jersey,1,0
1817395,2020,Colorado,1,0
1768031,2020,North Carolina,1,1
1819501,2020,California,1,0
1768607,2020,Georgia,1,0
1820165,2020,Louisiana,1,0
1826295,2020,Louisiana,1,0
1829032,2020,Pennsylvania,1,0
1783193,2020,South Carolina,1,0
1828109,2020,Georgia,1,0
1828457,2020,Kentucky,1,0
1829098,2020,Florida,1,0
1827753,2020,New York,1,0
1827783,2020,Florida,1,0
1825036,2020,Illinois,1,0
1825866,2020,South Carolina,1,0
1824881,2020,Virginia,1,0
1822962,2020,Georgia,1,0
1899748,2020,Texas,1,0
1824291,2020,Ohio,1,0
1711008,2020,New York,1,0
1823424,2020,Louisiana,1,0
1825245,2020,Georgia,1,0
1767974,2020,Wisconsin,1,0
1825466,2020,Illinois,2,0
1765758,2020,Indiana,1,0
1775472,2020,Alaska,1,0
1773462,2020,New York,1,0
1791738,2020,Florida,1,0
1790483,2020,North Carolina,1,0
1789439,2020,Kansas,1,0
1787827,2020,Illinois,1,2
1786049,2020,Virginia,1,0
1797207,2020,North Carolina,1,0
1791391,2020,California,1,1
1789848,2020,Georgia,1,0
1784683,2020,North Carolina,1,0
1783566,2020,Oklahoma,1,0
1782611,2020,Texas,1,0
1768711,2020,Maine,1,0
1783692,2020,Ohio,1,0
1773671,2020,Kentucky,1,0
1785726,2020,Florida,1,1
1763717,2020,Alabama,1,0
1792705,2020,Illinois,1,0
1760178,2020,Missouri,1,0
1760195,2020,Texas,1,0
1765851,2020,North Carolina,1,0
1763742,2020,Missouri,1,0
1763466,2020,Minnesota,1,0
1763278,2020,Virginia,1,0
1763392,2020,Florida,1,0
1761889,2020,Texas,1,0
1762990,2020,Ohio,1,0
1762413,2020,Florida,1,0
1760945,2020,Alabama,1,0
1762019,2020,Iowa,1,0
1760214,2020,Mississippi,1,0
1765376,2020,Texas,1,0
1761693,2020,North Carolina,1,0
1772339,2020,Florida,2,0
1892128,2021,Texas,1,0
2050397,2021,Pennsylvania,1,0
1891520,2021,Illinois,1,1
1894799,2021,Idaho,1,0
1906654,2021,Michigan,1,0
1892901,2021,Oregon,1,0
1892646,2021,South Carolina,1,2
1892088,2021,Texas,1,0
1893327,2021,Texas,1,4
1896235,2021,Pennsylvania,1,0
1894934,2021,Missouri,1,0
1896655,2021,Oklahoma,1,0
1901670,2021,California,1,0
1896224,2021,Pennsylvania,1,0
1905851,2021,Texas,1,0
1906265,2021,Nevada,1,0
1905448,2021,Louisiana,2,1
1907273,2021,Illinois,1,0
1965972,2021,Kansas,1,0
1907866,2021,Texas,1,0
1895241,2021,Tennessee,1,0
1903678,2021,Louisiana,1,0
1903561,2021,Minnesota,1,0
1900966,2021,South Carolina,2,1
1899185,2021,Indiana,1,0
1900089,2021,Texas,1,0
1897844,2021,Florida,1,0
1896249,2021,Mississippi,1,0
2152704,2021,Texas,1,0
1907472,2021,Pennsylvania,1,0
1919003,2021,Michigan,1,0
1928984,2021,Arizona,1,2
1910200,2021,Montana,1,0
1908181,2021,Kentucky,1,0
1908867,2021,Michigan,1,0
1906675,2021,Florida,1,0
1914127,2021,Texas,1,0
1911944,2021,North Carolina,1,0
1911305,2021,California,1,0
1912954,2021,Texas,1,0
1914345,2021,Florida,1,0
1913701,2021,Ohio,1,0
1913552,2021,Tennessee,1,0
1914174,2021,Tennessee,1,0
1915391,2021,Georgia,1,0
1917342,2021,North Carolina,1,0
1918452,2021,West Virginia,1,0
1921789,2021,Florida,1,0
1918965,2021,Georgia,1,0
1920639,2021,Louisiana,1,0
1920755,2021,Pennsylvania,1,0
1920869,2021,Massachusetts,1,0
1923224,2021,North Carolina,1,0
1923715,2021,North Carolina,1,0
1923411,2021,Michigan,1,0
1926689,2021,Tennessee,1,1
1924171,2021,Idaho,1,0
1925681,2021,Tennessee,1,0
1927921,2021,Kentucky,1,0
1926842,2021,Georgia,1,0
1928896,2021,Alabama,1,0
1908542,2021,California,1,3
1907357,2021,Pennsylvania,1,0
1946173,2021,Ohio,1,0
1950259,2021,Michigan,1,0
1939861,2021,Kansas,1,0
1930390,2021,North Carolina,1,1
1931422,2021,California,1,0
1931297,2021,Illinois,1,0
1931897,2021,Tennessee,1,0
1935061,2021,Louisiana,1,0
1936034,2021,Georgia,1,0
1937559,2021,Missouri,1,0
1937262,2021,Colorado,1,0
1945065,2021,South Carolina,1,0
1939110,2021,New Mexico,1,0
1936994,2021,Washington,1,0
1936985,2021,Tennessee,1,0
2372738,2021,Florida,1,0
1943056,2021,Texas,1,0
1940665,2021,Washington,1,0
1944084,2021,Mississippi,1,0
1941245,2021,Michigan,1,0
1942345,2021,Ohio,1,0
1944255,2021,New Mexico,1,0
1942559,2021,Illinois,1,1
1942461,2021,Ohio,2,0
1946200,2021,Indiana,1,0
1944102,2021,Mississippi,1,0
1947126,2021,Texas,1,0
1967912,2021,Texas,1,0
1947131,2021,New Mexico,1,0
1946948,2021,Michigan,1,0
1946228,2021,Iowa,1,0
1947365,2021,Oklahoma,1,0
1996775,2021,Florida,1,0
1966989,2021,North Carolina,1,0
1928908,2021,Pennsylvania,1,0
1929314,2021,Maryland,1,0
1947184,2021,Tennessee,1,0
1949918,2021,Oregon,1,0
1948712,2021,Texas,1,0
1953474,2021,New York,1,0
1951793,2021,Minnesota,1,0
1951655,2021,New York,1,0
1952746,2021,Texas,1,1
1954467,2021,Virginia,1,0
1955409,2021,Tennessee,1,0
1955301,2021,Georgia,1,0
1958776,2021,New York,1,0
1957701,2021,Louisiana,1,1
1957906,2021,Wisconsin,1,0
1958476,2021,Minnesota,1,0
1959738,2021,Missouri,1,0
1959615,2021,Nevada,1,0
1960348,2021,Florida,1,1
1962820,2021,Ohio,1,0
1962699,2021,Pennsylvania,1,0
1964419,2021,Virginia,1,0
1962905,2021,Virginia,1,0
1963070,2021,Virginia,1,0
1963712,2021,Pennsylvania,1,0
1964480,2021,Texas,1,0
1966375,2021,Illinois,1,0
1966235,2021,Virginia,1,0
1966371,2021,Georgia,1,0
1929156,2021,Georgia,1,0
1915359,2021,Mississippi,1,0
1981570,2021,Nevada,1,1
2027097,2021,Florida,1,0
1987107,2021,Washington,1,0
1986906,2021,North Dakota,1,0
1970179,2021,Michigan,1,0
1970336,2021,Arizona,1,0
2008789,2021,Michigan,1,2
1973662,2021,Texas,1,0
1972434,2021,Kentucky,1,0
1971171,2021,Louisiana,1,0
1973320,2021,Michigan,1,0
1971583,2021,Arkansas,1,1
1972352,2021,Virginia,1,0
1972569,2021,Oklahoma,1,0
1973294,2021,Oklahoma,1,0
1972954,2021,Texas,1,0
1974161,2021,Texas,1,0
1974075,2021,Massachusetts,1,0
1974431,2021,Connecticut,1,0
1975373,2021,Florida,1,0
1974999,2021,Texas,1,0
1975927,2021,Tennessee,1,3
1977316,2021,Georgia,1,0
1980492,2021,Ohio,1,5
1981295,2021,Texas,1,0
1982106,2021,Arizona,1,0
1983157,2021,Alabama,1,0
1984097,2021,Texas,1,0
1984361,2021,Tennessee,1,0
1983532,2021,Texas,1,0
1984099,2021,Arizona,1,1
1973985,2021,Connecticut,1,0
1985267,2021,Missouri,1,0
2045922,2021,New Mexico,1,0
2007416,2021,Minnesota,1,1
1993916,2021,Texas,1,0
1947107,2021,Texas,1,0
1986575,2021,Arizona,1,0
1993824,2021,West Virginia,1,0
1996618,2021,Kansas,1,0
1994086,2021,California,1,0
1988688,2021,Virginia,2,3
2008034,2021,Texas,1,0
1991688,2021,Alabama,1,0
1987755,2021,Texas,1,0
1989036,2021,Alaska,1,0
1996148,2021,Pennsylvania,1,0
1987653,2021,Texas,1,0
1989066,2021,Tennessee,1,0
1994331,2021,Illinois,1,0
2005169,2021,Pennsylvania,1,1
1998108,2021,Florida,1,1
1997489,2021,Florida,1,0
1999088,2021,Wisconsin,1,0
1999805,2021,Illinois,1,0
2003588,2021,Missouri,1,0
2010265,2021,Texas,1,0
2004922,2021,Ohio,1,0
2006304,2021,Michigan,1,0
2006294,2021,Arizona,1,0
2007135,2021,New York,1,1
2011809,2021,Florida,1,0
2006594,2021,Alabama,1,0
1987006,2021,Florida,1,1
2009257,2021,Ohio,1,0
1967934,2021,California,1,0
2008856,2021,South Carolina,1,0
2010015,2021,Maryland,1,0
2028374,2021,Illinois,1,0
2009582,2021,Indiana,1,0
2011077,2021,New York,1,5
2011139,2021,Texas,2,0
2014683,2021,Mississippi,1,0
2011610,2021,Indiana,1,4
2012104,2021,Tennessee,1,0
2014514,2021,Texas,1,0
2018311,2021,Texas,1,1
2023336,2021,West Virginia,1,0
2015797,2021,Arizona,1,0
2016573,2021,Utah,1,0
2018559,2021,Iowa,1,0
2019508,2021,Maryland,1,0
2019036,2021,Georgia,1,1
2019331,2021,Oklahoma,1,0
2018972,2021,New York,1,0
2022433,2021,Pennsylvania,1,0
2021339,2021,Nebraska,1,0
2021159,2021,Kentucky,1,0
2022188,2021,Texas,1,0
2023091,2021,Mississippi,1,0
2022551,2021,Illinois,1,0
2025180,2021,Virginia,1,0
2025297,2021,Texas,1,0
2030497,2021,Wisconsin,1,0
2027081,2021,Iowa,1,0
2026879,2021,Texas,1,0
2025578,2021,Minnesota,1,0
2009451,2021,Illinois,2,0
2038033,2021,Louisiana,1,0
2029899,2021,Virginia,1,0
2051370,2021,Missouri,1,0
2029078,2021,Tennessee,1,3
2032475,2021,Florida,1,0
2034643,2021,Texas,1,0
2036173,2021,Oklahoma,1,0
2035964,2021,Florida,1,0
2037273,2021,Oregon,1,0
2037995,2021,Maine,1,0
2042046,2021,New Jersey,1,0
2039861,2021,Texas,1,0
2039532,2021,Illinois,1,0
2042475,2021,Texas,1,0
2042281,2021,Michigan,1,0
2044303,2021,Kentucky,1,0
2051643,2021,Illinois,1,0
2044225,2021,Michigan,1,0
2046188,2021,Georgia,1,0
2045604,2021,Illinois,1,0
2045116,2021,Virginia,1,0
2045920,2021,Arizona,1,0
2045972,2021,Pennsylvania,1,0
2045611,2021,Georgia,1,2
2045816,2021,California,1,0
2047178,2021,Tennessee,1,0
2048932,2021,Alabama,1,0
2048113,2021,Maryland,1,0
2048839,2021,District of Columbia,1,0
2050250,2021,Michigan,2,0
2050433,2021,Missouri,1,0
1969109,2021,Vermont,1,0
2033799,2021,Kansas,1,0
2050257,2021,Ohio,1,0
1931260,2021,Missouri,2,1
2051739,2021,Florida,1,0
2066733,2021,Arizona,1,0
2051982,2021,Texas,1,0
2123099,2021,Texas,1,0
2052146,2021,Virginia,1,1
2052995,2021,Virginia,1,0
2054915,2021,Texas,1,0
2052603,2021,California,1,0
2053255,2021,Tennessee,1,0
2053921,2021,Kansas,1,0
2055057,2021,Virginia,1,0
2056708,2021,Texas,1,0
2055374,2021,Colorado,1,0
2055926,2021,Tennessee,1,0
2086576,2021,North Carolina,1,0
2056068,2021,West Virginia,1,0
2057472,2021,Mississippi,1,0
2057278,2021,California,1,0
2058232,2021,Oklahoma,1,0
2059286,2021,Utah,1,0
2120402,2021,Maryland,1,0
2060546,2021,Kansas,1,0
2061324,2021,Tennessee,1,0
2062831,2021,Ohio,1,0
2070938,2021,Mississippi,1,0
2064549,2021,Texas,1,0
2159198,2021,Tennessee,1,0
2065125,2021,Pennsylvania,1,0
2067771,2021,Mississippi,1,0
2209052,2021,Tennessee,1,0
2067698,2021,Tennessee,1,0
2070859,2021,Kansas,1,0
2085088,2021,New York,1,1
2116658,2021,Nevada,1,0
2068820,2021,Texas,1,1
2077372,2021,Oklahoma,1,0
2071018,2021,Wisconsin,1,0
2072912,2021,Texas,1,0
2075001,2021,Nebraska,1,0
2074453,2021,Mississippi,1,0
2073050,2021,Tennessee,1,0
2075861,2021,Texas,1,0
2075277,2021,North Carolina,1,0
2075415,2021,Ohio,1,0
2078743,2021,Pennsylvania,1,0
2079064,2021,Ohio,1,0
2081403,2021,Oklahoma,2,0
2079460,2021,North Carolina,1,0
2081408,2021,California,2,0
2080577,2021,Pennsylvania,1,0
2081433,2021,Mississippi,1,0
2081494,2021,Utah,1,0
2081354,2021,Missouri,1,0
2080140,2021,Wisconsin,1,0
2081118,2021,Virginia,1,0
2081610,2021,Louisiana,1,0
2081603,2021,Michigan,1,0
2081842,2021,Texas,1,0
2084174,2021,Alabama,1,0
2082997,2021,Ohio,1,0
2083541,2021,Illinois,1,0
2087669,2021,Kansas,1,0
2065625,2021,Utah,1,0
2066378,2021,Texas,1,0
2085311,2021,Arizona,1,0
2051232,2021,North Carolina,1,0
2103807,2021,Oklahoma,1,0
2088140,2021,Mississippi,1,0
2087889,2021,Louisiana,1,0
2089812,2021,Florida,1,0
2090601,2021,Louisiana,1,0
2089777,2021,Texas,1,0
2090016,2021,Texas,1,0
2093549,2021,Virginia,1,0
2089933,2021,Minnesota,1,0
2092834,2021,Nevada,1,0
2094873,2021,Texas,1,0
2095383,2021,New York,1,1
2096906,2021,Kansas,1,0
2092310,2021,Wisconsin,1,0
2088253,2021,Texas,1,0
2099712,2021,New Mexico,1,0
2103349,2021,Oklahoma,1,0
2097200,2021,Minnesota,1,0
2101524,2021,Tennessee,1,0
2101044,2021,Mississippi,2,1
2102827,2021,Florida,1,0
2101237,2021,Florida,1,0
2101870,2021,Tennessee,1,0
2100311,2021,Indiana,1,0
2097513,2021,California,1,0
2098732,2021,Georgia,1,0
2098283,2021,North Carolina,1,0
2100249,2021,Louisiana,1,0
2112989,2021,Mississippi,1,0
2123189,2021,Pennsylvania,1,0
2130461,2021,Georgia,1,0
2104404,2021,New Jersey,1,0
2294860,2021,Florida,1,0
2087885,2021,Ohio,1,0
2113166,2021,Georgia,1,0
2105606,2021,Indiana,1,0
2105820,2021,Illinois,1,0
2107176,2021,Michigan,1,0
2107195,2021,Arizona,1,0
2107554,2021,Florida,1,1
2106807,2021,Texas,1,0
2107882,2021,North Carolina,1,0
2108630,2021,Texas,1,0
2108023,2021,New York,1,1
2110058,2021,Texas,1,0
2111032,2021,Texas,1,0
2111306,2021,Missouri,1,1
2117048,2021,Illinois,1,0
2117622,2021,California,1,0
2128223,2021,Michigan,1,0
2113550,2021,Tennessee,1,0
2121291,2021,Alaska,1,0
2114784,2021,North Carolina,1,0
2115854,2021,Florida,1,0
2115900,2021,Georgia,1,0
2117257,2021,New York,1,0
2118394,2021,Illinois,1,0
2118466,2021,Texas,1,0
2118593,2021,Kansas,1,0
2120012,2021,Colorado,1,0
2119057,2021,Wisconsin,1,0
2087860,2021,Louisiana,1,0
2205701,2021,Arkansas,1,0
2171971,2021,Pennsylvania,1,0
2121284,2021,Arkansas,1,0
2183755,2021,Tennessee,1,0
2151494,2021,Pennsylvania,1,0
2127839,2021,New York,1,0
2128582,2021,Indiana,1,0
2128369,2021,Wisconsin,1,0
2129020,2021,Mississippi,1,0
2129539,2021,Florida,1,0
2130850,2021,North Carolina,1,0
2140753,2021,Wyoming,1,0
2140128,2021,Texas,1,0
2135002,2021,Florida,1,0
2136570,2021,Florida,1,0
2136751,2021,Missouri,1,0
2141217,2021,Arizona,1,0
2142753,2021,Ohio,1,0
2142565,2021,South Carolina,1,0
2144081,2021,Georgia,1,0
2144177,2021,Illinois,1,0
2145183,2021,Texas,1,0
2145945,2021,Pennsylvania,1,0
2146467,2021,Ohio,1,0
2146786,2021,North Carolina,1,0
2147566,2021,North Carolina,1,0
2147494,2021,New Mexico,1,1
2149166,2021,Michigan,1,0
2148563,2021,Illinois,1,0
2150400,2021,Indiana,1,0
2156411,2021,Texas,1,0
2150576,2021,Tennessee,1,0
2151242,2021,Ohio,1,0
2172408,2021,Pennsylvania,1,0
2153488,2021,Montana,1,0
2152151,2021,Alabama,1,0
2172240,2021,Texas,1,0
2210313,2021,Oregon,1,0
2129284,2021,Kansas,1,0
2153114,2021,Texas,1,0
2153925,2021,Alabama,1,0
2154648,2021,South Carolina,1,0
2155185,2021,Florida,1,0
2241941,2021,Virginia,1,0
2155786,2021,California,1,0
2155735,2021,Colorado,1,0
2159578,2021,North Carolina,1,0
2156847,2021,Tennessee,1,0
2159609,2021,South Carolina,1,0
2289434,2021,Ohio,1,0
2161546,2021,South Carolina,1,1
2181186,2021,Pennsylvania,1,0
2164195,2021,South Carolina,1,0
2163725,2021,Missouri,1,0
2163895,2021,Texas,1,0
2163997,2021,Ohio,2,0
2164863,2021,Minnesota,1,0
2167270,2021,Georgia,1,1
2165859,2021,Alabama,1,0
2166371,2021,Georgia,1,0
2167037,2021,Texas,1,0
2170008,2021,Texas,1,0
2167392,2021,Texas,1,0
2167322,2021,Colorado,1,0
2169312,2021,Georgia,1,1
2053259,2021,South Carolina,1,0
2152726,2021,Vermont,1,0
2173103,2021,Texas,1,0
2167422,2021,Nebraska,1,0
2126505,2021,Texas,1,0
2185474,2021,Texas,1,0
2173053,2021,Pennsylvania,1,0
2173281,2021,Pennsylvania,1,0
2174201,2021,New Hampshire,1,0
2174343,2021,Wisconsin,1,0
2180035,2021,South Carolina,1,0
2174401,2021,District of Columbia,1,0
2175523,2021,New York,1,0
2175125,2021,Pennsylvania,1,0
2176170,2021,Georgia,1,0
2175762,2021,Minnesota,1,0
2176523,2021,California,1,0
2176729,2021,Texas,1,0
2176759,2021,North Carolina,1,0
2176740,2021,Pennsylvania,1,0
2178037,2021,Ohio,1,0
2180460,2021,Montana,1,0
2177873,2021,Kansas,1,0
2178901,2021,Virginia,1,0
2180515,2021,Massachusetts,1,0
2179980,2021,Georgia,1,0
2182295,2021,West Virginia,1,0
2181438,2021,Kentucky,1,0
2182094,2021,Texas,1,0
2183429,2021,South Carolina,1,0
2184789,2021,Missouri,1,0
2172458,2021,Missouri,1,0
2182238,2021,Iowa,1,0
2183286,2021,Georgia,1,0
2172398,2021,Kentucky,1,0
2186328,2021,New Mexico,1,0
2177762,2021,Texas,1,0
2201856,2021,North Carolina,1,0
2190929,2021,Georgia,1,0
2188213,2021,California,1,0
2186998,2021,Florida,1,0
2189953,2021,Texas,1,0
2190724,2021,Georgia,1,0
2191477,2021,Texas,1,0
2193914,2021,Virginia,1,0
2192674,2021,Illinois,1,0
2193547,2021,South Carolina,1,0
2193262,2021,Ohio,1,0
2193960,2021,Washington,1,0
2194857,2021,Alabama,1,0
2195175,2021,Louisiana,1,0
2196657,2021,Louisiana,1,0
2196089,2021,Texas,1,0
2192768,2021,Florida,1,0
2196475,2021,Missouri,1,0
2202353,2021,Nebraska,1,0
2202057,2021,Wisconsin,1,0
2195525,2021,California,2,0
2200960,2021,North Dakota,1,0
2199766,2021,Ohio,1,0
2203442,2021,Mississippi,1,0
2187023,2021,Florida,1,0
2199289,2021,North Carolina,1,0
2198740,2021,Ohio,1,0
2200121,2021,Texas,1,0
2196844,2021,North Carolina,1,0
2201117,2021,Georgia,1,0
2199383,2021,Mississippi,1,0
2206517,2022,North Carolina,1,0
2206763,2022,Mississippi,1,0
2205692,2022,Mississippi,1,0
2204803,2022,Texas,1,0
2208974,2022,Arizona,1,0
2202944,2022,Louisiana,1,0
2206857,2022,Louisiana,1,0
2210478,2022,Georgia,1,0
2210511,2022,Tennessee,1,0
2221493,2022,Missouri,1,1
2209838,2022,Arizona,1,0
2210266,2022,Florida,1,0
2210422,2022,Texas,1,0
2209185,2022,Alabama,1,0
2214531,2022,Missouri,1,0
2212218,2022,Wisconsin,1,0
2208442,2022,Kentucky,1,0
2228803,2022,Texas,1,0
2223936,2022,Utah,1,0
2221488,2022,District of Columbia,1,0
2221352,2022,North Carolina,1,0
2224250,2022,Georgia,1,0
2353802,2022,Ohio,1,0
2222988,2022,Louisiana,1,0
2223433,2022,Washington,1,0
2223068,2022,Alabama,1,0
2223090,2022,Texas,0,1
2253936,2022,Florida,1,0
2224487,2022,Illinois,1,1
2225058,2022,Michigan,2,0
2221152,2022,Maryland,1,0
2224493,2022,Washington,1,0
2225505,2022,Louisiana,1,0
2226136,2022,Mississippi,1,0
2226545,2022,Texas,1,0
2226204,2022,Texas,1,0
2226010,2022,Georgia,1,0
2227028,2022,Indiana,1,0
2227615,2022,Texas,1,0
2220645,2022,Iowa,1,0
2217125,2022,Tennessee,1,0
2232526,2022,Michigan,1,0
2230426,2022,Indiana,1,0
2233135,2022,North Carolina,1,0
2230752,2022,Oregon,2,0
2230809,2022,District of Columbia,1,0
2231225,2022,Alabama,1,0
2230893,2022,District of Columbia,1,0
2272168,2022,Nevada,1,0
2237539,2022,Mississippi,1,0
2233298,2022,Rhode Island,1,0
2230367,2022,Texas,1,0
2234293,2022,Texas,1,0
2234451,2022,Alabama,1,0
2236276,2022,Arizona,1,0
2236737,2022,California,1,1
2237971,2022,Texas,1,0
2239050,2022,Ohio,1,0
2239005,2022,Texas,2,1
2258607,2022,Ohio,1,0
2379620,2022,Texas,1,0
2244627,2022,Georgia,1,0
2241851,2022,Georgia,1,0
2243381,2022,Georgia,1,0
2254521,2022,Texas,1,0
2256026,2022,Texas,1,0
2254406,2022,Missouri,1,0
2243899,2022,Pennsylvania,1,0
2245905,2022,Arizona,1,0
2245739,2022,Texas,1,0
2248782,2022,New York,1,0
2247352,2022,Texas,1,1
2250600,2022,Alabama,1,0
2251565,2022,Nevada,1,0
2251037,2022,Tennessee,1,0
2251822,2022,Tennessee,1,0
2241362,2022,Indiana,1,0
2253591,2022,Illinois,1,0
2252105,2022,Alaska,1,0
2253196,2022,Illinois,1,0
2252761,2022,Nebraska,1,0
2252244,2022,Pennsylvania,1,0
2252422,2022,Louisiana,1,0
2254381,2022,Tennessee,1,0
2230735,2022,Kansas,1,0
2257972,2022,California,1,0
